alt	casts	collect_count	directors	genres	id	images	original_title	rating	subtype	title	year
https://movie.douban.com/subject/1849031/	[{u'id': u'1027138', u'alt': u'https://movie.douban.com/celebrity/1027138/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p31885.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p31885.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p31885.jpg'}, u'name': u'威尔·史密斯'}, {u'id': u'1010532', u'alt': u'https://movie.douban.com/celebrity/1010532/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1519305434.22.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1519305434.22.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1519305434.22.jpg'}, u'name': u'贾登·史密斯'}, {u'id': u'1040513', u'alt': u'https://movie.douban.com/celebrity/1040513/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1378018910.89.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1378018910.89.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1378018910.89.jpg'}, u'name': u'坦迪·牛顿'}]	800797	[{u'id': u'1045093', u'alt': u'https://movie.douban.com/celebrity/1045093/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p20409.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p20409.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p20409.jpg'}, u'name': u'加布里埃莱·穆奇诺'}]	[剧情, 传记, 家庭]	1849031	{u'small': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1312700744.jpg', u'large': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1312700744.jpg', u'medium': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1312700744.jpg'}	The Pursuit of Happyness	{u'max': 10, u'average': 8.9, u'stars': u'45', u'min': 0}	movie	当幸福来敲门	2006
https://movie.douban.com/subject/1291828/	[{u'id': u'1277558', u'alt': u'https://movie.douban.com/celebrity/1277558/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p43502.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p43502.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p43502.jpg'}, u'name': u'安东内拉·阿蒂利'}, {u'id': u'1078332', u'alt': u'https://movie.douban.com/celebrity/1078332/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p44286.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p44286.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p44286.jpg'}, u'name': u'恩佐·卡拉瓦勒'}, {u'id': u'1074920', u'alt': u'https://movie.douban.com/celebrity/1074920/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1371022856.11.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1371022856.11.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1371022856.11.jpg'}, u'name': u'艾萨·丹尼埃利'}]	444317	[{u'id': u'1018983', u'alt': u'https://movie.douban.com/celebrity/1018983/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p195.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p195.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p195.jpg'}, u'name': u'朱塞佩·托纳多雷'}]	[剧情, 爱情]	1291828	{u'small': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1910901025.jpg', u'large': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1910901025.jpg', u'medium': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1910901025.jpg'}	Nuovo Cinema Paradiso	{u'max': 10, u'average': 9.1, u'stars': u'45', u'min': 0}	movie	天堂电影院	1988
https://movie.douban.com/subject/3319755/	[{u'id': u'1031867', u'alt': u'https://movie.douban.com/celebrity/1031867/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p16442.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p16442.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p16442.jpg'}, u'name': u'玛德琳·卡罗尔'}, {u'id': u'1004751', u'alt': u'https://movie.douban.com/celebrity/1004751/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p19129.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p19129.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p19129.jpg'}, u'name': u'卡兰·麦克奥利菲'}, {u'id': u'1049546', u'alt': u'https://movie.douban.com/celebrity/1049546/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p12355.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p12355.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p12355.jpg'}, u'name': u'瑞贝卡·德·莫妮'}]	789123	[{u'id': u'1031903', u'alt': u'https://movie.douban.com/celebrity/1031903/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1379484184.83.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1379484184.83.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1379484184.83.jpg'}, u'name': u'罗伯·莱纳'}]	[剧情, 喜剧, 爱情]	3319755	{u'small': u'http://img3.doubanio.com/view/photo/s_ratio_poster/public/p663036666.jpg', u'large': u'http://img3.doubanio.com/view/photo/s_ratio_poster/public/p663036666.jpg', u'medium': u'http://img3.doubanio.com/view/photo/s_ratio_poster/public/p663036666.jpg'}	Flipped	{u'max': 10, u'average': 8.9, u'stars': u'45', u'min': 0}	movie	怦然心动	2010
https://movie.douban.com/subject/1293182/	[{u'id': u'1048150', u'alt': u'https://movie.douban.com/celebrity/1048150/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1537.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1537.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1537.jpg'}, u'name': u'亨利·方达'}, {u'id': u'1041188', u'alt': u'https://movie.douban.com/celebrity/1041188/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1427201867.36.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1427201867.36.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1427201867.36.jpg'}, u'name': u'马丁·鲍尔萨姆'}, {u'id': u'1007076', u'alt': u'https://movie.douban.com/celebrity/1007076/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p40857.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p40857.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p40857.jpg'}, u'name': u'约翰·菲德勒'}]	235617	[{u'id': u'1010627', u'alt': u'https://movie.douban.com/celebrity/1010627/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1309.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1309.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1309.jpg'}, u'name': u'西德尼·吕美特'}]	[剧情]	1293182	{u'small': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p2173577632.jpg', u'large': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p2173577632.jpg', u'medium': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p2173577632.jpg'}	12 Angry Men	{u'max': 10, u'average': 9.4, u'stars': u'50', u'min': 0}	movie	十二怒汉	1957
https://movie.douban.com/subject/1929463/	[{u'id': u'1322230', u'alt': u'https://movie.douban.com/celebrity/1322230/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1354193464.0.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1354193464.0.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1354193464.0.jpg'}, u'name': u'苏拉·沙玛'}, {u'id': u'1108861', u'alt': u'https://movie.douban.com/celebrity/1108861/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p48861.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p48861.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p48861.jpg'}, u'name': u'伊尔凡·可汗'}, {u'id': u'1032169', u'alt': u'https://movie.douban.com/celebrity/1032169/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1528099178.04.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1528099178.04.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1528099178.04.jpg'}, u'name': u'拉菲·斯波'}]	780342	[{u'id': u'1054421', u'alt': u'https://movie.douban.com/celebrity/1054421/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p595.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p595.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p595.jpg'}, u'name': u'李安'}]	[剧情, 奇幻, 冒险]	1929463	{u'small': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1784592701.jpg', u'large': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1784592701.jpg', u'medium': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1784592701.jpg'}	Life of Pi	{u'max': 10, u'average': 9.0, u'stars': u'45', u'min': 0}	movie	少年派的奇幻漂流	2012
https://movie.douban.com/subject/1292000/	[{u'id': u'1035676', u'alt': u'https://movie.douban.com/celebrity/1035676/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p385.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p385.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p385.jpg'}, u'name': u'爱德华·诺顿'}, {u'id': u'1054452', u'alt': u'https://movie.douban.com/celebrity/1054452/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p39053.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p39053.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p39053.jpg'}, u'name': u'布拉德·皮特'}, {u'id': u'1016680', u'alt': u'https://movie.douban.com/celebrity/1016680/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p19519.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p19519.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p19519.jpg'}, u'name': u'海伦娜·伯翰·卡特'}]	554916	[{u'id': u'1012521', u'alt': u'https://movie.douban.com/celebrity/1012521/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p22137.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p22137.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p22137.jpg'}, u'name': u'大卫·芬奇'}]	[剧情, 动作, 悬疑]	1292000	{u'small': u'http://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910926158.jpg', u'large': u'http://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910926158.jpg', u'medium': u'http://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910926158.jpg'}	Fight Club	{u'max': 10, u'average': 9.0, u'stars': u'45', u'min': 0}	movie	搏击俱乐部	1999
https://movie.douban.com/subject/1851857/	[{u'id': u'1005773', u'alt': u'https://movie.douban.com/celebrity/1005773/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1004.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1004.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1004.jpg'}, u'name': u'克里斯蒂安·贝尔'}, {u'id': u'1006957', u'alt': u'https://movie.douban.com/celebrity/1006957/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p92.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p92.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p92.jpg'}, u'name': u'希斯·莱杰'}, {u'id': u'1053577', u'alt': u'https://movie.douban.com/celebrity/1053577/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p522.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p522.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p522.jpg'}, u'name': u'艾伦·艾克哈特'}]	459751	[{u'id': u'1054524', u'alt': u'https://movie.douban.com/celebrity/1054524/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p673.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p673.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p673.jpg'}, u'name': u'克里斯托弗·诺兰'}]	[剧情, 动作, 科幻]	1851857	{u'small': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p462657443.jpg', u'large': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p462657443.jpg', u'medium': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p462657443.jpg'}	The Dark Knight	{u'max': 10, u'average': 9.1, u'stars': u'45', u'min': 0}	movie	蝙蝠侠：黑暗骑士	2008
https://movie.douban.com/subject/1291858/	[{u'id': u'1021999', u'alt': u'https://movie.douban.com/celebrity/1021999/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1517818343.94.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1517818343.94.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1517818343.94.jpg'}, u'name': u'姜文'}, {u'id': u'1037221', u'alt': u'https://movie.douban.com/celebrity/1037221/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1379678916.04.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1379678916.04.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1379678916.04.jpg'}, u'name': u'香川照之'}, {u'id': u'1331421', u'alt': u'https://movie.douban.com/celebrity/1331421/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1499449986.84.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1499449986.84.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1499449986.84.jpg'}, u'name': u'袁丁'}]	336769	[{u'id': u'1021999', u'alt': u'https://movie.douban.com/celebrity/1021999/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1517818343.94.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1517818343.94.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1517818343.94.jpg'}, u'name': u'姜文'}]	[剧情, 历史, 战争]	1291858	{u'small': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1181775734.jpg', u'large': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1181775734.jpg', u'medium': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1181775734.jpg'}	鬼子来了	{u'max': 10, u'average': 9.2, u'stars': u'45', u'min': 0}	movie	鬼子来了	2000
https://movie.douban.com/subject/1292365/	[{u'id': u'1000905', u'alt': u'https://movie.douban.com/celebrity/1000905/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p46.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p46.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p46.jpg'}, u'name': u'葛优'}, {u'id': u'1035641', u'alt': u'https://movie.douban.com/celebrity/1035641/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1399268395.47.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1399268395.47.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1399268395.47.jpg'}, u'name': u'巩俐'}, {u'id': u'1274290', u'alt': u'https://movie.douban.com/celebrity/1274290/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p27203.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p27203.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p27203.jpg'}, u'name': u'姜武'}]	400382	[{u'id': u'1054398', u'alt': u'https://movie.douban.com/celebrity/1054398/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p568.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p568.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p568.jpg'}, u'name': u'张艺谋'}]	[剧情, 历史, 家庭]	1292365	{u'small': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p2513253791.jpg', u'large': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p2513253791.jpg', u'medium': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p2513253791.jpg'}	活着	{u'max': 10, u'average': 9.1, u'stars': u'45', u'min': 0}	movie	活着	1994
https://movie.douban.com/subject/1291552/	[{u'id': u'1054520', u'alt': u'https://movie.douban.com/celebrity/1054520/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p29922.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p29922.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p29922.jpg'}, u'name': u'维果·莫腾森'}, {u'id': u'1054395', u'alt': u'https://movie.douban.com/celebrity/1054395/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p51597.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p51597.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p51597.jpg'}, u'name': u'伊莱贾·伍德'}, {u'id': u'1031818', u'alt': u'https://movie.douban.com/celebrity/1031818/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p34032.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p34032.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p34032.jpg'}, u'name': u'西恩·奥斯汀'}]	417889	[{u'id': u'1040524', u'alt': u'https://movie.douban.com/celebrity/1040524/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p40835.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p40835.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p40835.jpg'}, u'name': u'彼得·杰克逊'}]	[剧情, 动作, 奇幻]	1291552	{u'small': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1910825503.jpg', u'large': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1910825503.jpg', u'medium': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1910825503.jpg'}	The Lord of the Rings: The Return of the King	{u'max': 10, u'average': 9.1, u'stars': u'45', u'min': 0}	movie	指环王3：王者无敌	2003
https://movie.douban.com/subject/1291583/	[{u'id': u'1016801', u'alt': u'https://movie.douban.com/celebrity/1016801/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p4978.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p4978.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p4978.jpg'}, u'name': u'田中真弓'}, {u'id': u'1051412', u'alt': u'https://movie.douban.com/celebrity/1051412/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1496312006.95.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1496312006.95.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1496312006.95.jpg'}, u'name': u'横泽启子'}, {u'id': u'1015339', u'alt': u'https://movie.douban.com/celebrity/1015339/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1376305807.47.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1376305807.47.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1376305807.47.jpg'}, u'name': u'初井言荣'}]	489742	[{u'id': u'1054439', u'alt': u'https://movie.douban.com/celebrity/1054439/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p616.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p616.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p616.jpg'}, u'name': u'宫崎骏'}]	[动画, 奇幻, 冒险]	1291583	{u'small': u'http://img3.doubanio.com/view/photo/s_ratio_poster/public/p1446261379.jpg', u'large': u'http://img3.doubanio.com/view/photo/s_ratio_poster/public/p1446261379.jpg', u'medium': u'http://img3.doubanio.com/view/photo/s_ratio_poster/public/p1446261379.jpg'}	天空の城ラピュタ	{u'max': 10, u'average': 9.0, u'stars': u'45', u'min': 0}	movie	天空之城	1986
https://movie.douban.com/subject/25662329/	[{u'id': u'1017930', u'alt': u'https://movie.douban.com/celebrity/1017930/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p4815.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p4815.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p4815.jpg'}, u'name': u'金妮弗·古德温'}, {u'id': u'1013760', u'alt': u'https://movie.douban.com/celebrity/1013760/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p18772.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p18772.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p18772.jpg'}, u'name': u'杰森·贝特曼'}, {u'id': u'1049501', u'alt': u'https://movie.douban.com/celebrity/1049501/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1410696282.74.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1410696282.74.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1410696282.74.jpg'}, u'name': u'伊德里斯·艾尔巴'}]	661987	[{u'id': u'1286985', u'alt': u'https://movie.douban.com/celebrity/1286985/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1457505519.94.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1457505519.94.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1457505519.94.jpg'}, u'name': u'拜伦·霍华德'}, {u'id': u'1324037', u'alt': u'https://movie.douban.com/celebrity/1324037/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1457505501.8.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1457505501.8.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1457505501.8.jpg'}, u'name': u'瑞奇·摩尔'}, {u'id': u'1304069', u'alt': u'https://movie.douban.com/celebrity/1304069/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1456810614.66.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1456810614.66.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1456810614.66.jpg'}, u'name': u'杰拉德·布什'}]	[喜剧, 动画, 冒险]	25662329	{u'small': u'http://img3.doubanio.com/view/photo/s_ratio_poster/public/p2315672647.jpg', u'large': u'http://img3.doubanio.com/view/photo/s_ratio_poster/public/p2315672647.jpg', u'medium': u'http://img3.doubanio.com/view/photo/s_ratio_poster/public/p2315672647.jpg'}	Zootopia	{u'max': 10, u'average': 9.1, u'stars': u'45', u'min': 0}	movie	疯狂动物城	2016
